"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CTNNA2",48.7368432721355,-1.34997471716077,0.510284077701201,-2.64553564603138,0.00815616931514062,0.0799435227541123
"WFDC1",452.488976644654,0.835089638272497,0.315677714408528,2.64538673513006,0.00815975993319188,0.0799435227541123
"PTPRR",133.53721007863,-0.788130695259109,0.298237095443638,-2.64263134029902,0.00822645524564586,0.0805211430538117
"AR",75.1760389758419,-0.984048857279032,0.372391291376931,-2.64251307714655,0.00822932873461135,0.0805211430538117
"CEP85L",741.287914916624,-0.611048512893686,0.231260462559093,-2.64225240290501,0.00823566561695104,0.0805312251307017
"YKT6",2349.96778777579,0.497763122473607,0.188561465679067,2.63979239173291,0.00829568284605972,0.0809615967021236
"CLGN",70.0812389628043,-1.08033585709637,0.409224006147786,-2.63996207667793,0.00829153048874032,0.0809615967021236
"PPBP",123.807052820452,4.61428694377173,1.74786847668822,2.63995089179402,0.00829180413658,0.0809615967021236
"ERC1",1030.88381731418,0.600585072862635,0.227570963684467,2.63911117279163,0.00831237167652828,0.0810202649730207
"IL34",285.422654019958,-0.917022196945472,0.347459856258037,-2.63921768350833,0.0083097603461444,0.0810202649730207
"ECHDC2",2471.66020974632,-0.543302824211458,0.205902120276266,-2.6386460881631,0.00832378279145283,0.0810274070834433
"PDIA3",12391.5932892353,0.521774667820155,0.197727479754089,2.63885762600667,0.00831859085422725,0.0810274070834433
"PLBD2",1722.46539107278,0.496610925057016,0.188279010735297,2.63763296353412,0.00834868890630186,0.0811657289186656
"TM4SF4",13.8782220055166,-2.0860166650925,0.790844476607554,-2.63770782599479,0.00834684624909278,0.0811657289186656
"SPIC",17.4693658758458,-2.34149049688168,0.887844929842632,-2.63727416599281,0.00835752536594695,0.0811996190484064
"RIN1",319.495302921177,0.618782154858734,0.234728671141106,2.6361592380283,0.00838503720844605,0.0813635837348031
"DDX60L",1928.48301024187,1.13844898158718,0.431859534698134,2.63615571758291,0.00838512420672325,0.0813635837348031
"RNF130",2439.80611054612,0.542687970074069,0.205901510203093,2.63566774978378,0.00839719082464796,0.0814286057219536
"SLC15A2",565.206125716198,-0.847674477116022,0.32165177824022,-2.63537942104257,0.00840432800418173,0.0814457738131941
"LOXL2",1152.14359639584,0.656588659585883,0.249238133881201,2.63438282642112,0.00842903913330908,0.081633119264262
"CYP27B1",91.8925267530976,0.909140009587827,0.345427844467645,2.63192450796474,0.00849027259898253,0.0821213364959585
"MTMR6",1126.14769936736,0.55238894740742,0.209864048088818,2.63212757229213,0.00848519950475802,0.0821213364959585
"CCL18",1440.39800795385,-0.789622783358118,0.300158263410981,-2.63068813893341,0.00852121899983379,0.0823681653130431
"RNASE1",2792.4495376448,-0.660182273788642,0.250984841075713,-2.63036712081543,0.00852927058052124,0.0823935138956017
"APLP1",170.894558252234,-0.805065566217271,0.306106667284938,-2.63001643628977,0.00853807400960069,0.0824260885303436
"C7",4358.92596180045,-2.67614188789857,1.01784799631554,-2.62921565654774,0.00855820689283529,0.0825154687456597
"DDIT3",409.538207922386,0.828681790103441,0.315168506697625,2.62932930319236,0.00855534705251877,0.0825154687456597
"SERPINB5",141.109254479715,2.02792130584326,0.77168672685219,2.62790745943683,0.00859118837817598,0.0827808729061579
"WDFY3",1137.20693915851,0.888973832495083,0.338372981131109,2.6272009943685,0.00860904656270386,0.0829003113170011
"HPGDS",78.0302857475212,-1.10135313525405,0.419485347822864,-2.62548654194978,0.00865252293368278,0.0832661306541343
"PTPRZ1",118.618339643152,-0.834272728073716,0.3178486411841,-2.6247484493429,0.00867130039244442,0.0833939510492627
"FUCA2",1300.65283106442,0.574904180061192,0.219160327064513,2.62321282214531,0.00871048430276701,0.0837177389352705
"ZBTB44",1516.71842356912,-0.49752747956571,0.189809661547585,-2.62119154267066,0.00876230157311459,0.0841624611858146
"HOXB5",490.657168443617,-0.754279587610091,0.287841185345841,-2.62047137800598,0.00878083006944643,0.0842525667479487
"CRIP3",236.629748873205,-1.34572240078577,0.513556993550642,-2.62039543358506,0.00878278601708321,0.0842525667479487
"LRRC8A",1362.89727714175,0.69068611562594,0.263672834298207,2.6194815156604,0.00880635451097405,0.0844252912561858
"SDSL",213.9186167222,0.718755809457927,0.274655219017858,2.61693847299946,0.00887223319823934,0.0850031635205052
"LITAF",9332.33557393974,0.95543669069735,0.365206094730468,2.61615757371872,0.00889255091386177,0.0851440710843951
"OSR1",287.346949137586,-1.31965011177582,0.50455417338294,-2.61547754709433,0.00891027793256632,0.0852600112891718
"SNX10",1293.31308381564,0.945142049017307,0.361850638418425,2.61196733864649,0.00900228540893487,0.0860378654266716
"ATP8A1",1909.84284596109,-0.554602742380752,0.212333344924869,-2.6119436990784,0.00900290790047143,0.0860378654266716
"TNNC2",18.3327158906256,-1.86059577787568,0.712773591657172,-2.61036014753277,0.00904469457464889,0.086338575357568
"MPEG1",6291.20412504585,0.641594859782068,0.245791635489716,2.6103201539131,0.00904575216252854,0.086338575357568
"EIF4G1",9117.87960304381,0.502281557965078,0.192465068345838,2.60972841608086,0.0090614129352637,0.0864336912039987
"NAGA",1580.8526679101,0.492217830773547,0.188655914149217,2.60907712855601,0.0090786777145534,0.086543978012602
"TET2",1163.95515688913,0.936242268850961,0.35892820041208,2.60843886820839,0.00909562564734698,0.0866511078619822
"MS4A1",12048.4977681542,-1.13745205511899,0.436154910652045,-2.60790839983554,0.00910973283177389,0.0867310573745298
"GPX2",1646.82020220474,1.14195497335934,0.4380361520336,2.60698795763266,0.00913425726903172,0.0869100240218341
"TPI1",9775.19516753004,0.495375177851332,0.190055134896544,2.60648141983108,0.0091477786849718,0.0869778384905885
"PIK3R3",523.736714953628,0.562016313559018,0.215665456094141,2.60596353137653,0.00916162156186071,0.0869778384905885
"FMOD",1638.76093258443,0.510201743276449,0.195798834784548,2.60574453284087,0.00916748089667299,0.0869778384905885
"MGAT3",621.464660748804,-0.837580158318052,0.321447821477848,-2.60564888717335,0.00917004095841734,0.0869778384905885
"ANK2",805.900746186655,-0.709396851325919,0.272234748955608,-2.60582770585836,0.00916525519775807,0.0869778384905885
"HYAL1",205.502208878558,0.811123832294195,0.311473398787116,2.60415122271349,0.00921021090774155,0.0872515866401125
"GARNL3",153.586689061305,-0.847811230452173,0.325562326360611,-2.60414415859988,0.00921040075101873,0.0872515866401125
"TRIB1",2066.74987465446,0.957843524978339,0.367891773473283,2.60360136878108,0.00922499830829017,0.0873353551632012
"IGF2BP3",66.0476160695137,-1.53066187680135,0.588100028636408,-2.60272369030554,0.00924864590712828,0.087504644817069
"TP73",65.4612716112931,-1.2973294528699,0.498576796955301,-2.60206544065509,0.00926641684255739,0.0876181570109975
"MAPK6",1350.32465086641,0.794139662561552,0.305480674193392,2.59963961601972,0.00933217080437749,0.0881849465300329
"RBP1",357.719104436003,-0.613311264298078,0.23603617413935,-2.59837826356223,0.00936652503239699,0.0884545014882742
"FAR2",734.706271669887,0.582060692260966,0.224133268760439,2.59694018420394,0.00940583020561509,0.0887152760723521
"DBP",490.75815900228,-0.985949809501558,0.379639764681797,-2.59706674912717,0.00940236507422246,0.0887152760723521
"AIM2",584.524140805391,-0.744144253679146,0.28657484904266,-2.59668375003967,0.00941285442738483,0.08872638434161
"CHL1",594.058303403127,-0.60764970677338,0.234086392811261,-2.59583523619553,0.00943613021221127,0.088890572377727
"NFYB",1047.02828856083,-0.535278576715501,0.206360906482491,-2.59389525777702,0.00948953918966377,0.0893382423959909
"CPNE4",21.8376808172973,-1.9146569317495,0.738309255653778,-2.59329937568514,0.00950599828161104,0.0894377122887348
"EHBP1L1",10574.1932624687,0.537452449363411,0.207306694284367,2.59254748728074,0.00952680281128806,0.0895779178835858
"FAM76B",1009.63146035413,-0.52915851973402,0.204220267828919,-2.59111656918064,0.00956650808623832,0.0898784932257026
"CBX5",2671.2375179035,-0.560187023699305,0.216314045873983,-2.58969324639072,0.00960614892014296,0.0898784932257026
"WFDC2",131.017463811467,-0.821531208372644,0.317148256029127,-2.5903696228971,0.0095872929944843,0.0898784932257026
"MAPK10",321.539479985516,-0.850949687907005,0.32847130191572,-2.59063632939642,0.00957986686620566,0.0898784932257026
"AKAP7",358.432009484623,-0.599844346885586,0.231614564486744,-2.5898386321898,0.0096020930885919,0.0898784932257026
"TMEM131L",2160.7193347303,-0.78087326944511,0.301383822820945,-2.59095946868069,0.00957087630523193,0.0898784932257026
"ACLY",3455.38648512611,0.480000562260334,0.185333547060337,2.58992810461922,0.00959959783280213,0.0898784932257026
"SRXN1",38.6424083560509,1.41470886630582,0.54622714438339,2.58996441471765,0.00959858536195158,0.0898784932257026
"TNFAIP1",1061.55246798291,0.508206285075724,0.196305305489787,2.58885659665558,0.00962951865984782,0.0900416359715653
"IL17RB",336.584400352,-0.718269451687037,0.277896956422272,-2.58466109501252,0.00974747568343,0.0903404413691243
"BDKRB1",85.6939239778516,1.36099606453261,0.526181254243061,2.58655368954653,0.00969410665219308,0.0903404413691243
"SLC27A6",37.3608966052479,-1.47765467402332,0.571536682787301,-2.58540653386764,0.00972642396946694,0.0903404413691243
"HIP1",1019.08699275871,1.00595175756251,0.389205217579306,2.58463070926723,0.00974833465884462,0.0903404413691243
"FGL2",4123.3130481154,0.725467112526254,0.280427771003702,2.58700167222981,0.00968151223182376,0.0903404413691243
"PLAAT4",812.829197995611,-0.597993918261935,0.231371014289945,-2.58456712953919,0.0097501322140801,0.0903404413691243
"P2RX4",1078.49058416679,0.519446505205701,0.200783056796489,2.58710328198761,0.00967865764257462,0.0903404413691243
"AOAH",1398.11912202017,0.742275853383653,0.287152555096034,2.58495298130086,0.00973922777818673,0.0903404413691243
"SLC2A8",605.589781017841,-0.555926952123506,0.215077253611152,-2.58477799390442,0.0097441716945891,0.0903404413691243
"CXXC5",1454.07516880175,-0.581881868056214,0.224915836627815,-2.58710936846612,0.00967848667498062,0.0903404413691243
"BACE1",399.311840352633,0.685294566635127,0.264997704875632,2.58603962987811,0.00970857672900696,0.0903404413691243
"DMBT1",12343.2351997557,4.15326194468056,1.60608544082425,2.58595329931457,0.00971100870351357,0.0903404413691243
"XAGE1A",6.03737201538603,-3.74836088398385,1.4497110205461,-2.58559177026319,0.00972119905438226,0.0903404413691243
"XAGE1B",6.03737201538603,-3.74836088398385,1.4497110205461,-2.58559177026319,0.00972119905438226,0.0903404413691243
"ARFGAP3",1707.50822647114,0.496953278333617,0.192278850348266,2.58454467266425,0.00975076719574497,0.0903404413691243
"KATNBL1",1260.2103121862,0.858500883266268,0.332196829963805,2.58431389414465,0.00975729473320567,0.0903420906771704
"ZNF438",450.172520424274,0.923264172048575,0.357284121633023,2.58411755839764,0.00976285112747492,0.0903420906771704
"AMY2A",283.335983622445,-0.777039769843964,0.300766105561302,-2.58353503096308,0.00977935352787895,0.0904396521261981
"SAMD3",118.985066337023,-0.908998080446213,0.352026487377489,-2.58218660538309,0.00981764843935715,0.0907385095710622
"ATP6V0D2",43.2516146748694,-1.4184175158481,0.549390045391153,-2.58180418037647,0.00982853349874274,0.0907838249403042
"ANKRD1",22.3622791573906,2.39168132891224,0.926574491686419,2.58120782556753,0.0098455291570294,0.0908854929970062
"SLC7A1",1247.07750992769,0.582268076272385,0.225646149688524,2.58044764812576,0.00986723159844973,0.0910304600231447
"PDE3A",790.619901501936,0.830722723012841,0.322176427934979,2.57847145533718,0.00992384983967571,0.0914971720333648
"HM13",3145.79246454867,0.56079037386147,0.217556667596171,2.5776749573238,0.00994675134637607,0.091606872177473
"ETS1",9032.80415551605,-0.488083222993139,0.189368312917745,-2.57742816352357,0.00995385689382268,0.091606872177473
"PYCR1",455.628886533438,0.697487441042244,0.270610266416056,2.57746112252029,0.0099529076955088,0.091606872177473
"SSR1",4483.85385940202,0.465200205191478,0.180544163241494,2.57665602055066,0.00997611720992855,0.0917560938047731
"ME1",391.995224412735,0.728397910082705,0.282887344110684,2.57486920234123,0.0100277999905266,0.0920391587233849
"MYOCD",502.981632150706,0.712740051809591,0.276818743412059,2.57475358432879,0.0100311523806325,0.0920391587233849
"PLA2R1",310.116042097586,-0.647914217813568,0.251626934568942,-2.5749000953475,0.0100269044045083,0.0920391587233849
"NOS3",537.416776490493,0.714051018898121,0.277270717693049,2.57528463459531,0.0100157626001039,0.0920391587233849
"PNMA3",257.260499432005,-1.07024525674765,0.415729254478978,-2.57438042961147,0.0100419789600592,0.0920828233823913
"TMEM170B",342.437612418558,0.676181576990465,0.262779238470971,2.57319254338718,0.0100765131989503,0.0923436982531819
"NMNAT3",126.770718146137,-0.875919705393559,0.340493490380881,-2.57250059146136,0.0100966783417844,0.0924726557120818
"PLCXD3",47.9878489739626,-1.31889736622621,0.512805010711269,-2.57192761123156,0.0101134035531853,0.0925699712443546
"CD3D",1084.12851989175,-1.05453347348039,0.410092958356791,-2.57144984323999,0.0101273683896257,0.0925861100487708
"FRRS1L",32.2670903146871,-1.4173876439755,0.551167826711691,-2.57160809336739,0.0101227409445241,0.0925861100487708
"LXN",612.481828697777,0.640312109416201,0.249201700965313,2.56945320572,0.0101859147463788,0.0926777469753556
"KCTD10",2455.79160365811,0.482952362306309,0.187960023737263,2.56944190952751,0.010186246834139,0.0926777469753556
"BHLHE40",3983.38352121514,0.77957154897716,0.303370550521496,2.56970080858894,0.0101786380876463,0.0926777469753556
"PPP1R1A",19.4176757281094,-1.71766421215646,0.668338148746217,-2.57005262288072,0.0101683067789352,0.0926777469753556
"PLCH2",677.084538637126,-0.927155078212688,0.36069449530136,-2.57047193758266,0.0101560054621733,0.0926777469753556
"CEP57",1695.05213786822,-0.570878596062028,0.222063706525992,-2.57078747803036,0.0101467572801062,0.0926777469753556
"USP32",1593.46853330392,0.78800281680503,0.306615762654648,2.57000100054407,0.0101698221255495,0.0926777469753556
"ZNF385C",28.9975393780419,-1.556454435742,0.605485677885334,-2.57058836003839,0.0101525923604885,0.0926777469753556
"PRDM1",1143.71225245346,0.730623063380825,0.28439851197031,2.56901155466347,0.0101989056746241,0.092737323258296
"CEP170",1474.55825872619,0.625533238089895,0.243536325323331,2.5685418274231,0.0102127386331157,0.0928074979018949
"TSPOAP1",1142.28894129306,-0.773218434103158,0.301060573040882,-2.56831516094324,0.0102194196879195,0.0928126350591658
"CSAG3",11.2435564992004,-2.3110642602711,0.899922733684197,-2.56806965061304,0.0102266605594003,0.0928228472783847
"DUSP3",1833.98597912208,0.546765516426806,0.212999438535323,2.56698102204684,0.0102588226913482,0.0930485275543951
"CANX",13458.4690317925,0.531948355284807,0.207257492402289,2.5666061531435,0.0102699185327894,0.0930485275543951
"ABCE1",1938.84661839743,0.494232113765053,0.192557258834358,2.56667609809611,0.0102678474038167,0.0930485275543951
"CDT1",615.195469258812,-0.637388161493162,0.248417550274916,-2.56579360350259,0.0102940060777936,0.0932111194729091
"MFSD1",2479.1706500763,0.489697600431958,0.190919447806417,2.56494351968002,0.0103192601103053,0.0933840736040509
"CHD5",58.2397116761542,-1.08070529557832,0.421497996338234,-2.56396306736201,0.0103484555504474,0.0935924680772291
"PPT1",4377.25696604859,0.551533296810397,0.215156633816448,2.56340363309883,0.0103651470334363,0.0936875946274151
"GLRX",1912.06152559326,0.639365077266065,0.249453451964915,2.56306365869008,0.0103753023326459,0.0937235644049015
"GNB4",1089.06907673746,0.531927658410493,0.207572475056378,2.56261172521077,0.010388815643332,0.0937340464941772
"SLC16A9",209.401310295952,-0.986949099138087,0.385116646055751,-2.56272770664713,0.0103853461770916,0.0937340464941772
"ATF6",1616.78267395046,0.486504314991423,0.18988665728617,2.56207740946344,0.0104048124772738,0.0938225990226422
"MAB21L1",41.9229712365194,-1.20832164506895,0.471660709456809,-2.5618450314857,0.0104117764581276,0.0938296434255013
"CYTH4",4332.00127292217,0.761813170182594,0.297479271658476,2.5608949690357,0.0104402914060034,0.0940307788590552
"ABCB1",719.764701615364,-0.524982360670263,0.20504591894668,-2.56031606660155,0.0104577004940582,0.0941317097851883
"MAP3K7CL",262.431514848092,-0.62702982156406,0.244939294078124,-2.55993969413526,0.0104690328336962,0.0941778555330019
"CLYBL",167.381235403245,-0.745013966724887,0.291079149300923,-2.55948929531423,0.0104826084193402,0.0942441145568165
"FCRL3",2280.06268934157,-0.789712629543632,0.3086224193521,-2.55883105058116,0.0105024769111157,0.094366838130901
"TUBB2A",1941.45169852745,-0.591247831268758,0.231098261197241,-2.55842613529718,0.0105147155297837,0.0944071204645422
"SCN9A",180.509893046401,-0.74012169356028,0.28930540776365,-2.55827120302199,0.0105194017333646,0.0944071204645422
"MEGF10",23.154243689993,-1.82505375360532,0.713531180780263,-2.55777715503559,0.0105343575082382,0.094429657144136
"TSPEAR",26.9884612965174,-1.64196871231367,0.64193774614023,-2.55783169347232,0.0105327055975249,0.094429657144136
"SERPINB1",4281.22583036128,0.776169437875388,0.304033709308775,2.55290585915628,0.0106828366191136,0.0956804043120641
"ASPG",73.3291196848473,-1.40731793267923,0.551286965529737,-2.55278651713981,0.0106864974505106,0.0956804043120641
"GAL3ST1",43.858702492865,-1.25942756315322,0.493456514667521,-2.55225643135301,0.0107027713835715,0.0957131753194353
"STX6",1071.92878447777,0.609658097483088,0.238853065621602,2.55243991068939,0.0106971359723852,0.0957131753194353
"ARHGAP31",1289.85179803396,0.749126952724162,0.293723492220287,2.55044956418512,0.0107584089214606,0.0959844878260355
"CD1C",943.176280805532,-0.940268915647432,0.368609909455969,-2.55085089013254,0.0107460290197577,0.0959844878260355
"RNF213",7841.35578937919,0.614426675523299,0.240893591419798,2.55061445139301,0.0107533210297436,0.0959844878260355
"GNG7",969.402812908188,-0.865749373615312,0.339418834857874,-2.55068159071911,0.0107512499378788,0.0959844878260355
"EIF4EBP1",548.567846221387,0.590726324419241,0.231678368635086,2.54976900907692,0.0107794313284297,0.0960591014916321
"COL11A2",195.819170428114,-0.970918940087595,0.380777862498501,-2.54983032289966,0.0107775358433383,0.0960591014916321
"HK1",3797.62240584928,0.508331464249803,0.199391371229174,2.54941555954065,0.0107903638173243,0.0961000946547615
"TBC1D2",744.904748541797,1.05799939641341,0.415142354242021,2.54852193615642,0.0108180483095089,0.0961773293175788
"DTX3L",2075.81384492675,0.686399798446812,0.269322857602175,2.54861323156133,0.0108152170809385,0.0961773293175788
"FAM107A",663.657959537284,-0.995018003249873,0.390368434300178,-2.54892024001291,0.0108057010484266,0.0961773293175788
"EAF2",520.293842087913,-0.895632715313506,0.351476373904261,-2.54820176208335,0.0108279826693582,0.0962092886359365
"GLA",822.153878595046,0.824684158165666,0.323735167739179,2.54740368161077,0.0108527808148932,0.096373201665781
"IL11RA",903.89693196816,-0.936592429757054,0.367968534180314,-2.54530576056838,0.0109182088359855,0.0968975071900089
"SELENOP",2529.24025478224,-0.846387970495491,0.332603051470202,-2.54473904179234,0.0109359431676727,0.0969981727133848
"CEP126",163.167371443164,-0.709084086312735,0.278765661423553,-2.54365649876569,0.010969890354014,0.0971289708357741
"PRRC1",1565.12269742742,0.535492995648057,0.210505435213103,2.54384403474407,0.0109640027645355,0.0971289708357741
"POTEF",3006.99529643755,0.497670665394489,0.195648641920957,2.54369598739945,0.0109686503965069,0.0971289708357741
"IRAK2",687.21438157038,1.39593614963562,0.548846500589673,2.5433999271852,0.0109779498294271,0.0971436540008077
"IZUMO4",196.206858145721,-0.769839695391971,0.302986414084055,-2.54083899345534,0.0110586831733779,0.0976618186107659
"GAPDH",26502.1730557755,0.476117490565535,0.187394245249529,2.54072631703043,0.0110622473769048,0.0976618186107659
"NRP2",1877.5708674556,0.760469791646507,0.299271030292817,2.5410738583766,0.0110512571580011,0.0976618186107659
"CDC42EP3",1756.58538315313,0.599175343009983,0.235793811922288,2.54109867483484,0.0110504727641217,0.0976618186107659
"PLAU",3150.11589366916,2.47413271646156,0.973872438391601,2.54051004929117,0.0110690912612379,0.0976654238258993
"PTPRS",918.992935806377,-0.760891504197739,0.299539405860196,-2.54020502582178,0.0110787502521435,0.0976938488242474
"E2F5",689.81709965502,-0.829141542098963,0.326459310058214,-2.53980057101485,0.0110915694205312,0.0977500914785025
"KSR1",1043.25353636088,0.699539043706798,0.275513159349084,2.53904040503728,0.0111156984913601,0.0979058852611036
"ADAP2",712.484058840137,0.554813357520421,0.218546974759361,2.53864579059635,0.0111282426578288,0.0979595188951331
"ADAM10",3069.60745097774,0.612082942858935,0.241153826547237,2.53814319110147,0.0111442377035068,0.0980434500802433
"ATP6AP1",3298.39979948981,0.470328256611179,0.185334419176635,2.53772752357957,0.011157481595467,0.0981002490299553
"S100B",373.080434406655,-0.79237718895502,0.312262571997741,-2.53753494658576,0.0111636221715032,0.0981002490299553
"TPD52L2",3536.53234160932,0.566408628056606,0.223390673872406,2.53550704798053,0.0112284668960992,0.0986129708421306
"MTHFD1L",690.250328891096,0.632413655267558,0.249484276182113,2.53488382091833,0.0112484624852737,0.0987314440002971
"PDLIM5",2555.57011760718,0.651752914581682,0.257141513890444,2.5346079079995,0.0112573249567229,0.0987521176550445
"SLFN11",1754.29842193191,0.493973443490609,0.194924933354487,2.53417269402,0.0112713168681614,0.0988177381809456
"NES",1770.36076936909,0.564080636003874,0.222667172127966,2.53329051881837,0.0112997257425266,0.0989356389681899
"NXPH4",30.871474270407,-1.34917150154251,0.532580087917424,-2.53327439788116,0.0113002454794642,0.0989356389681899
"CCL5",901.191321363827,-0.79187634511214,0.312605642024515,-2.53314796234561,0.0113043224809463,0.0989356389681899
"ABCB9",145.754045046482,-0.795405089612003,0.314079361711985,-2.53249715382891,0.0113253289228773,0.0990623583478883
"ERICH3",27.4829898881139,-1.77528937784317,0.701311756261593,-2.53138402713582,0.0113613381611743,0.0993200852154271
"IDH3A",794.373390792411,0.519802812226026,0.205400058769419,2.53068482716236,0.011384008964696,0.0994609787266705
"PDCD1",535.387586499744,-1.05797426597474,0.418166691760033,-2.53002997804968,0.0114052781494111,0.0995894713437646
"RECQL",977.489668307343,0.546707261500643,0.216176522101159,2.52898536893296,0.011439279573242,0.0997701812225329
"TRIM74",89.3629237822686,-0.944414633780663,0.373465245359089,-2.52878854328895,0.0114456961984996,0.0997701812225329
"KCNJ3",15.2813620334228,-1.91001330694571,0.755307329387267,-2.52878958356619,0.0114456622764882,0.0997701812225329
"ATRNL1",31.0347437041988,-1.63085031201747,0.645031977209643,-2.52832474922003,0.0114608287775972,0.0998447402576436
"SMARCB1",2500.47025567445,-0.486297217324091,0.192435407442149,-2.52706725746552,0.0115019473459692,0.10014546926129
"RUBCNL",1780.89413644698,-0.545753475374978,0.216012210155976,-2.52649364117383,0.0115207473990457,0.100209836335068
"PHTF1",523.981199320134,0.587185244472011,0.232446424894239,2.526110026167,0.0115333354454581,0.100209836335068
"LYPD5",73.1633841749084,0.946095003695466,0.374536486121506,2.52604229161411,0.0115355593727877,0.100209836335068
"CTPS1",1216.92676448122,0.489871577202621,0.193928946100526,2.52603640174834,0.0115357527726255,0.100209836335068
"MAP7",698.860556755121,0.548302612192867,0.217106691443489,2.52549844754824,0.0115534291934933,0.100305973364104
"THSD4",341.93725082581,-0.607565187994631,0.240761215898964,-2.52351769252402,0.0116187213819892,0.100815160487746
"P3H4",398.926686261296,0.587071794464277,0.232677405508959,2.52311475272004,0.0116320436042157,0.100873082135758
"PC",314.753400899879,0.61113544248732,0.242268083713165,2.52255861820775,0.0116504530969176,0.100975029239761
"FFAR4",116.561647782093,1.65322589965224,0.655594802662055,2.52171904496388,0.0116782941143817,0.10115855678074
"CD63",15752.3382216013,0.464746353992074,0.184373453476639,2.5206793344084,0.0117128536619599,0.101400038319397
"SH2B3",2480.74718624457,0.615864924280484,0.244370733325806,2.52020737466702,0.01172857132373,0.101478220301555
"HOXD3",66.8330340415941,-1.00914096695378,0.400607463457317,-2.51902687544736,0.0117679674079064,0.101761067454352
"TMPRSS3",37.5893843558159,1.24655247698734,0.495155954309354,2.51749467241293,0.0118192756999624,0.102146542154117
"ETV1",167.488152315909,-0.713623947656497,0.283545001596244,-2.51679255017398,0.0118428536108747,0.102292058280384
"NBEA",258.98307948026,-0.695302960192925,0.276415259652919,-2.51542900007034,0.0118887620652801,0.102630178101645
"TMPPE",31.869738904914,1.35942937039474,0.540514073750635,2.51506748189115,0.0119009602134155,0.102677073450138
"CLPB",577.042147412532,0.540782322696357,0.215043888365135,2.51475327575054,0.0119115709973022,0.102710228099465
"SLC45A4",818.0887424952,0.844551077799085,0.336133148852997,2.51254921057619,0.0119862386656539,0.10323675254822
"TMEM92",99.0000787763898,1.40261610122567,0.558241259158404,2.51256258510922,0.0119857843247821,0.10323675254822
"SLC2A11",538.054982269068,-0.706918152600134,0.281459956577046,-2.51161181575264,0.0120181205880405,0.103452636440217
"RILPL2",1227.0722273935,0.868960577750418,0.346211046105791,2.50991580865069,0.012075994911724,0.103886988133813
"FAM126B",913.837954996486,0.531693364191619,0.211852616860379,2.50973234162139,0.0120822702989049,0.103886988133813
"KPNB1",7478.05179115905,0.464426258887942,0.185180010137278,2.50797188391799,0.0121426328550982,0.104287830338976
"IFIT3",727.061608635504,1.04568451902861,0.416930415577289,2.50805525325068,0.0121397682710753,0.104287830338976
"SCIN",390.694180689019,0.56736320025684,0.22634252935914,2.50665750649362,0.0121878743153432,0.104558044437337
"GNLY",334.989086738867,0.698621432131299,0.27869671753834,2.50674438616304,0.0121848792744568,0.104558044437337
"TMCC3",774.253633632794,0.718341733252678,0.286679024703055,2.50573523471675,0.0122197084349901,0.104594639148003
"ITGB5",1432.37924269103,0.667245499064104,0.26624629359706,2.50612126857969,0.0122063747228922,0.104594639148003
"THBS1",16861.8211526209,0.771830394344461,0.308018601236085,2.50579150495162,0.0122177640430079,0.104594639148003
"KCNAB1",112.811800261444,-1.1256145061855,0.449113394620495,-2.50630357426025,0.0122000823191811,0.104594639148003
"CD40LG",240.461885917799,-0.876244555765125,0.349781222133832,-2.50512177417534,0.0122409240757117,0.104717172363586
"BMP1",1540.55245648701,0.532886470916268,0.212753456467839,2.50471357675367,0.0122550590664734,0.10477902895369
"VMO1",67.1097878532393,1.23009480558514,0.491183638695779,2.50434808629083,0.0122677274768017,0.104828283889607
"CYP2B6",159.506036487479,-1.51975388391162,0.606965144248752,-2.5038569320033,0.012284769842125,0.104914837998924
"SURF4",5541.41133723572,0.564342621160178,0.225422167796438,2.50349212181205,0.0122974418163693,0.104963991566491
"SPRED1",1216.76499569622,0.542279168031968,0.216631515713556,2.5032330418119,0.0123064481984758,0.104981820045008
"RGL1",1712.96933826551,0.532639628457882,0.212834843391016,2.50259600341532,0.0123286183778309,0.105111860956158
"KCNS3",354.270477781952,0.661863570365839,0.264499373626558,2.50232566259424,0.0123380374540351,0.105133102977224
"MLEC",5258.62369461365,0.453050130156439,0.181117431567226,2.50141649114696,0.0123697611235011,0.105285190583428
"HOXD8",186.96435693305,-0.752095376864177,0.300650679084147,-2.50155888273806,0.0123647878947673,0.105285190583428
"SERPING1",5313.71590460743,-0.756901810376427,0.302739210493159,-2.5001776583332,0.0124131039371731,0.105594879680796
"GNA14",299.99660817263,0.641113394209145,0.256475031709402,2.49971075132006,0.0124294743941079,0.105674903868337
"DNAJB11",1754.97929539245,0.560349083390017,0.224203425555966,2.4992886794682,0.0124442893149404,0.105741620741062
"LCP1",22386.5529230417,0.458028219108467,0.183349265761415,2.49811864370639,0.0124854399164794,0.106031917276156
"SEC61G",1374.96179544861,0.56628746998244,0.226733852285701,2.49758677089328,0.0125041858907363,0.106131725435019
"NMI",1289.17125235231,0.575526460872573,0.230602113640904,2.49575535881162,0.0125689252112812,0.106621581333931
"PUS7",389.451261147613,0.5819730575668,0.233321188438187,2.49430007391283,0.0126205800783523,0.106999957133561
"SLC8A1",657.037608724025,0.593857220081859,0.238134549943665,2.49378857550216,0.0126387801337091,0.107036534920704
